x y z u_s_num u_c_num u_s_exact u_c_exact err_s err_c
0.791667 0.416667 0.875 0.230807 0.186941 0.225025 0.189705 0.00578207 -0.00276398
0.833333 0.416667 0.875 0.190039 0.205835 0.184822 0.207082 0.00521706 -0.00124732
0.875 0.416667 0.875 0.145807 0.221023 0.141457 0.220916 0.00434994 0.000106639
0.916667 0.416667 0.875 0.098815 0.232029 0.0956709 0.23097 0.00314416 0.00105902
0.958333 0.416667 0.875 0.0498769 0.238288 0.0482482 0.237072 0.00162866 0.00121613
1 0.416667 0.875 4.52683e-17 0.239118 4.52683e-17 0.239118 -6.16298e-33 -2.77556e-17
0 0.458333 0.875 0 -0.12059 0 -0.12059 0 1.38778e-17
0.0416667 0.458333 0.875 0.0496389 -0.122404 0.0495229 -0.119559 0.000115986 -0.00284482
0.0833333 0.458333 0.875 0.0984718 -0.12144 0.0981984 -0.116481 0.000273407 -0.0049589
0.125 0.458333 0.875 0.14575 -0.118007 0.145194 -0.111411 0.000555913 -0.0065962
0.166667 0.458333 0.875 0.190668 -0.112354 0.189705 -0.104434 0.000963007 -0.0079191
0.208333 0.458333 0.875 0.232432 -0.104685 0.23097 -0.0956709 0.0014618 -0.00901382
0.25 0.458333 0.875 0.270296 -0.0951884 0.268283 -0.0852703 0.00201256 -0.00991804
0.291667 0.458333 0.875 0.303585 -0.0840545 0.301006 -0.0734108 0.00257927 -0.0106437
0.333333 0.458333 0.875 0.331711 -0.0714852 0.328578 -0.0602952 0.00313258 -0.0111899
0.375 0.458333 0.875 0.354179 -0.0576988 0.350529 -0.046148 0.00364986 -0.0115508
0.416667 0.458333 0.875 0.370596 -0.0429311 0.366481 -0.0312111 0.00411407 -0.01172
0.458333 0.458333 0.875 0.380676 -0.0274332 0.376164 -0.0157402 0.00451247 -0.011693
0.5 0.458333 0.875 0.384245 -0.011468 0.37941 -7.38404e-18 0.00483547 -0.011468
0.541667 0.458333 0.875 0.381239 0.00469336 0.376164 0.0157402 0.00507574 -0.0110469
0.583333 0.458333 0.875 0.371709 0.0207766 0.366481 0.0312111 0.00522735 -0.0104345
0.625 0.458333 0.875 0.355814 0.0365087 0.350529 0.046148 0.00528493 -0.00963932
0.666667 0.458333 0.875 0.333821 0.051622 0.328578 0.0602952 0.00524271 -0.00867327
0.708333 0.458333 0.875 0.306099 0.0658582 0.301006 0.0734108 0.00509321 -0.00755267
0.75 0.458333 0.875 0.273109 0.0789702 0.268283 0.0852703 0.00482583 -0.00630019
0.791667 0.458333 0.875 0.235395 0.0907221 0.23097 0.0956709 0.0044255 -0.00494876
0.833333 0.458333 0.875 0.193577 0.100885 0.189705 0.104434 0.00387247 -0.00354893
0.875 0.458333 0.875 0.148339 0.10923 0.145194 0.111411 0.003145 -0.00218105
0.916667 0.458333 0.875 0.100428 0.115504 0.0981984 0.116481 0.00222962 -0.00097739
0.958333 0.458333 0.875 0.0506692 0.11941 0.0495229 0.119559 0.00114633 -0.000148935
1 0.458333 0.875 4.64643e-17 0.12059 4.64643e-17 0.12059 -6.16298e-33 -1.38778e-17
0 0.5 0.875 0 -5.65713e-17 0 -5.65713e-17 0 1.2326e-32
0.0416667 0.5 0.875 0.0505868 -0.00150979 0.0499502 -5.60873e-17 0.000636602 -0.00150979
0.0833333 0.5 0.875 0.100308 -0.00299375 0.0990458 -5.46437e-17 0.00126231 -0.00299375
0.125 0.5 0.875 0.148313 -0.00442649 0.146447 -5.22651e-17 0.00186642 -0.00442649
0.166667 0.5 0.875 0.19378 -0.00578349 0.191342 -4.89922e-17 0.0024386 -0.00578349
0.208333 0.5 0.875 0.235932 -0.00704153 0.232963 -4.4881e-17 0.00296905 -0.00704153
0.25 0.5 0.875 0.274047 -0.00817909 0.270598 -4.0002e-17 0.0034487 -0.00817909
0.291667 0.5 0.875 0.307473 -0.0091767 0.303603 -3.44384e-17 0.00386934 -0.0091767
0.333333 0.5 0.875 0.335637 -0.0100173 0.331414 -2.82857e-17 0.00422378 -0.0100173
0.375 0.5 0.875 0.358059 -0.0106865 0.353553 -2.16489e-17 0.00450594 -0.0106865
0.416667 0.5 0.875 0.374355 -0.0111728 0.369644 -1.46417e-17 0.00471101 -0.0111728
0.458333 0.5 0.875 0.384245 -0.011468 0.37941 -7.38404e-18 0.00483547 -0.011468
0.5 0.5 0.875 0.387561 -0.011567 0.382683 -3.46399e-33 0.0048772 -0.011567
0.541667 0.5 0.875 0.384245 -0.011468 0.37941 7.38404e-18 0.00483547 -0.011468
0.583333 0.5 0.875 0.374355 -0.0111728 0.369644 1.46417e-17 0.00471101 -0.0111728
0.625 0.5 0.875 0.358059 -0.0106865 0.353553 2.16489e-17 0.00450594 -0.0106865
0.666667 0.5 0.875 0.335637 -0.0100173 0.331414 2.82857e-17 0.00422378 -0.0100173
0.708333 0.5 0.875 0.307473 -0.0091767 0.303603 3.44384e-17 0.00386934 -0.0091767
0.75 0.5 0.875 0.274047 -0.00817909 0.270598 4.0002e-17 0.0034487 -0.00817909
0.791667 0.5 0.875 0.235932 -0.00704153 0.232963 4.4881e-17 0.00296905 -0.00704153
0.833333 0.5 0.875 0.19378 -0.00578349 0.191342 4.89922e-17 0.0024386 -0.00578349
0.875 0.5 0.875 0.148313 -0.00442649 0.146447 5.22651e-17 0.00186642 -0.00442649
0.916667 0.5 0.875 0.100308 -0.00299375 0.0990458 5.46437e-17 0.00126231 -0.00299375
0.958333 0.5 0.875 0.0505868 -0.00150979 0.0499502 5.60873e-17 0.000636602 -0.00150979
1 0.5 0.875 4.68652e-17 5.65713e-17 4.68652e-17 5.65713e-17 -6.16298e-33 -1.2326e-32
0 0.541667 0.875 0 0.12059 0 0.12059 0 -1.38778e-17
0.0416667 0.541667 0.875 0.0506692 0.11941 0.0495229 0.119559 0.00114633 -0.000148935
0.0833333 0.541667 0.875 0.100428 0.115504 0.0981984 0.116481 0.00222962 -0.00097739
0.125 0.541667 0.875 0.148339 0.10923 0.145194 0.111411 0.003145 -0.00218105
0.166667 0.541667 0.875 0.193577 0.100885 0.189705 0.104434 0.00387247 -0.00354893
0.208333 0.541667 0.875 0.235395 0.0907221 0.23097 0.0956709 0.0044255 -0.00494876
0.25 0.541667 0.875 0.273109 0.0789702 0.268283 0.0852703 0.00482583 -0.00630019
0.291667 0.541667 0.875 0.306099 0.0658582 0.301006 0.0734108 0.00509321 -0.00755267
0.333333 0.541667 0.875 0.333821 0.051622 0.328578 0.0602952 0.00524271 -0.00867327
0.375 0.541667 0.875 0.355814 0.0365087 0.350529 0.046148 0.00528493 -0.00963932
0.416667 0.541667 0.875 0.371709 0.0207766 0.366481 0.0312111 0.00522735 -0.0104345
0.458333 0.541667 0.875 0.381239 0.00469336 0.376164 0.0157402 0.00507574 -0.0110469
0.5 0.541667 0.875 0.384245 -0.011468 0.37941 7.38404e-18 0.00483547 -0.011468
0.541667 0.541667 0.875 0.380676 -0.0274332 0.376164 -0.0157402 0.00451247 -0.011693
0.583333 0.541667 0.875 0.370596 -0.0429311 0.366481 -0.0312111 0.00411407 -0.01172
0.625 0.541667 0.875 0.354179 -0.0576988 0.350529 -0.046148 0.00364986 -0.0115508
0.666667 0.541667 0.875 0.331711 -0.0714852 0.328578 -0.0602952 0.00313258 -0.0111899
0.708333 0.541667 0.875 0.303585 -0.0840545 0.301006 -0.0734108 0.00257927 -0.0106437
0.75 0.541667 0.875 0.270296 -0.0951884 0.268283 -0.0852703 0.00201256 -0.00991804
0.791667 0.541667 0.875 0.232432 -0.104685 0.23097 -0.0956709 0.0014618 -0.00901382
0.833333 0.541667 0.875 0.190668 -0.112354 0.189705 -0.104434 0.000963007 -0.0079191
0.875 0.541667 0.875 0.14575 -0.118007 0.145194 -0.111411 0.000555913 -0.0065962
0.916667 0.541667 0.875 0.0984718 -0.12144 0.0981984 -0.116481 0.000273407 -0.0049589
0.958333 0.541667 0.875 0.0496389 -0.122404 0.0495229 -0.119559 0.000115986 -0.00284482
1 0.541667 0.875 4.64643e-17 -0.12059 4.64643e-17 -0.12059 -6.16298e-33 1.38778e-17
0 0.583333 0.875 0 0.239118 0 0.239118 0 -2.77556e-17
0.0416667 0.583333 0.875 0.0498769 0.238288 0.0482482 0.237072 0.00162866 0.00121613
0.0833333 0.583333 0.875 0.098815 0.232029 0.0956709 0.23097 0.00314416 0.00105902
0.125 0.583333 0.875 0.145807 0.221023 0.141457 0.220916 0.00434994 0.000106639
0.166667 0.583333 0.875 0.190039 0.205835 0.184822 0.207082 0.00521706 -0.00124732
0.208333 0.583333 0.875 0.230807 0.186941 0.225025 0.189705 0.00578207 -0.00276398
0.25 0.583333 0.875 0.267475 0.164776 0.261378 0.169082 0.00609689 -0.00430569
0.291667 0.583333 0.875 0.299467 0.139774 0.293258 0.145566 0.00620856 -0.00579174
0.333333 0.583333 0.875 0.326275 0.112385 0.320121 0.119559 0.00615379 -0.0071739
0.375 0.583333 0.875 0.347466 0.0830848 0.341506 0.0915064 0.00595932 -0.00842153
0.416667 0.583333 0.875 0.362693 0.0523746 0.357049 0.0618882 0.00564455 -0.0095136
0.458333 0.583333 0.875 0.371706 0.0207765 0.366481 0.0312111 0.00522425 -0.0104346
0.5 0.583333 0.875 0.374355 -0.0111728 0.369644 1.46417e-17 0.00471101 -0.0111728
0.541667 0.583333 0.875 0.370599 -0.042931 0.366481 -0.0312111 0.00411716 -0.0117199
0.583333 0.583333 0.875 0.360505 -0.0739589 0.357049 -0.0618882 0.00345642 -0.0120707
0.625 0.583333 0.875 0.344252 -0.10373 0.341506 -0.0915064 0.00274549 -0.0122232
0.666667 0.583333 0.875 0.322127 -0.131737 0.320121 -0.119559 0.00200593 -0.012178
0.708333 0.583333 0.875 0.294525 -0.157502 0.293258 -0.145566 0.00126643 -0.0119363
0.75 0.583333 0.875 0.261943 -0.180577 0.261378 -0.169082 0.000565488 -0.0114951
0.791667 0.583333 0.875 0.224979 -0.200544 0.225025 -0.189705 -4.63073e-05 -0.0108392
0.833333 0.583333 0.875 0.184316 -0.217007 0.184822 -0.207082 -0.000506053 -0.00992553
0.875 0.583333 0.875 0.140712 -0.229574 0.141457 -0.220916 -0.000744288 -0.00865796
0.916667 0.583333 0.875 0.0949653 -0.237812 0.0956709 -0.23097 -0.000705557 -0.00684251
0.958333 0.583333 0.875 0.0478494 -0.241205 0.0482482 -0.237072 -0.000398841 -0.00413283
1 0.583333 0.875 4.52683e-17 -0.239118 4.52683e-17 -0.239118 -6.16298e-33 2.77556e-17
0 0.625 0.875 0 0.353553 0 0.353553 0 -5.55112e-17
0.0416667 0.625 0.875 0.048214 0.353091 0.046148 0.350529 0.00206599 0.00256237
0.0833333 0.625 0.875 0.0954791 0.344588 0.0915064 0.341506 0.0039727 0.0030815
0.125 0.625 0.875 0.140736 0.32904 0.135299 0.326641 0.00543689 0.00239914
0.166667 0.625 0.875 0.183199 0.307271 0.176777 0.306186 0.00642194 0.00108471
0.208333 0.625 0.875 0.222217 0.279972 0.21523 0.280493 0.00698684 -0.00052084
0.25 0.625 0.875 0.257212 0.247775 0.25 0.25 0.00721231 -0.00222528
0.291667 0.625 0.875 0.287664 0.21131 0.280493 0.21523 0.00717108 -0.00391937
0.333333 0.625 0.875 0.313106 0.171236 0.306186 0.176777 0.00692003 -0.00554041
0.375 0.625 0.875 0.333142 0.128249 0.326641 0.135299 0.00650091 -0.00705022
0.416667 0.625 0.875 0.34745 0.0830831 0.341506 0.0915064 0.0059441 -0.0084232
0.458333 0.625 0.875 0.355801 0.0365077 0.350529 0.046148 0.00527269 -0.00964032
0.5 0.625 0.875 0.358059 -0.0106865 0.353553 2.16489e-17 0.00450594 -0.0106865
0.541667 0.625 0.875 0.354191 -0.0576978 0.350529 -0.046148 0.0036621 -0.0115498
0.583333 0.625 0.875 0.344267 -0.103728 0.341506 -0.0915064 0.00276072 -0.0122215
0.625 0.625 0.875 0.328466 -0.147995 0.326641 -0.135299 0.00182499 -0.0126959
0.666667 0.625 0.875 0.307071 -0.189746 0.306186 -0.176777 0.000884496 -0.0129691
0.708333 0.625 0.875 0.280471 -0.228267 0.280493 -0.21523 -2.14692e-05 -0.013037
0.75 0.625 0.875 0.24916 -0.262888 0.25 -0.25 -0.000839943 -0.0128877
0.791667 0.625 0.875 0.213729 -0.292983 0.21523 -0.280493 -0.00150075 -0.0124902
0.833333 0.625 0.875 0.174861 -0.317957 0.176777 -0.306186 -0.00191599 -0.0117712
0.875 0.625 0.875 0.133311 -0.337219 0.135299 -0.326641 -0.00198819 -0.0105782
0.916667 0.625 0.875 0.0898661 -0.35012 0.0915064 -0.341506 -0.00164025 -0.00861324
0.958333 0.625 0.875 0.0452583 -0.355881 0.046148 -0.350529 -0.000889698 -0.00535211
1 0.625 0.875 4.32978e-17 -0.353553 4.32978e-17 -0.353553 -6.16298e-33 5.55112e-17
0 0.666667 0.875 0 0.46194 0 0.46194 0 -5.55112e-17
0.0416667 0.666667 0.875 0.0456963 0.461852 0.0432582 0.457988 0.00243816 0.00386377
0.0833333 0.666667 0.875 0.0904536 0.45125 0.0857761 0.4462 0.00467745 0.00505033
0.125 0.666667 0.875 0.133182 0.431428 0.126826 0.426777 0.00635552 0.00465122
0.166667 0.666667 0.875 0.173137 0.403453 0.165707 0.400052 0.00743005 0.00340147
0.208333 0.666667 0.875 0.209733 0.368219 0.201752 0.366481 0.00798137 0.00173747
0.25 0.666667 0.875 0.242461 0.326543 0.234345 0.326641 0.00811656 -9.8142e-05
0.291667 0.666667 0.875 0.270859 0.279241 0.262928 0.281211 0.00793138 -0.00196999
0.333333 0.666667 0.875 0.294513 0.227168 0.287013 0.23097 0.00750051 -0.00380221
0.375 0.666667 0.875 0.313065 0.171227 0.306186 0.176777 0.00687877 -0.00554966
0.416667 0.666667 0.875 0.326227 0.112376 0.320121 0.119559 0.00610608 -0.00718237
0.458333 0.666667 0.875 0.333791 0.0516175 0.328578 0.0602952 0.00521273 -0.00867776
0.5 0.666667 0.875 0.335637 -0.0100173 0.331414 2.82857e-17 0.00422378 -0.0100173
0.541667 0.666667 0.875 0.331741 -0.0714807 0.328578 -0.0602952 0.00316255 -0.0111854
0.583333 0.666667 0.875 0.322175 -0.131728 0.320121 -0.119559 0.00205363 -0.0121696
0.625 0.666667 0.875 0.307112 -0.189737 0.306186 -0.176777 0.000925757 -0.0129599
0.666667 0.666667 0.875 0.286828 -0.244518 0.287013 -0.23097 -0.000184709 -0.0135483
0.708333 0.666667 0.875 0.261699 -0.295136 0.262928 -0.281211 -0.00122948 -0.0139245
0.75 0.666667 0.875 0.232202 -0.340709 0.234345 -0.326641 -0.00214323 -0.0140685
0.791667 0.666667 0.875 0.198913 -0.380415 0.201752 -0.366481 -0.00283882 -0.0139338
0.833333 0.666667 0.875 0.162501 -0.41347 0.165707 -0.400052 -0.00320627 -0.0134188
0.875 0.666667 0.875 0.123704 -0.439095 0.126826 -0.426777 -0.00312278 -0.0123181
0.916667 0.666667 0.875 0.0832851 -0.456435 0.0857761 -0.4462 -0.00249106 -0.0102357
0.958333 0.666667 0.875 0.0419226 -0.464467 0.0432582 -0.457988 -0.00133553 -0.00647881
1 0.666667 0.875 4.05865e-17 -0.46194 4.05865e-17 -0.46194 -6.16298e-33 5.55112e-17
0 0.708333 0.875 0 0.562422 0 0.562422 0 -1.11022e-16
0.0416667 0.708333 0.875 0.0423493 0.562699 0.0396282 0.557611 0.0027211 0.00508849
0.0833333 0.708333 0.875 0.0837917 0.550173 0.0785783 0.543258 0.00521344 0.0069148
0.125 0.708333 0.875 0.12323 0.526414 0.116184 0.51961 0.00704633 0.00680312
0.166667 0.708333 0.875 0.159976 0.492713 0.151802 0.487072 0.00817433 0.00564101
0.208333 0.708333 0.875 0.193519 0.450151 0.184822 0.4462 0.00869732 0.0039511
0.25 0.708333 0.875 0.223425 0.399713 0.21468 0.397693 0.00874506 0.00202053
0.291667 0.708333 0.875 0.249297 0.342388 0.240865 0.342381 0.00843235 7.22405e-06
0.333333 0.708333 0.875 0.270776 0.279209 0.262928 0.281211 0.00784816 -0.00200169
0.375 0.708333 0.875 0.28755 0.211275 0.280493 0.21523 0.00705762 -0.00395495
0.416667 0.708333 0.875 0.299366 0.139747 0.293258 0.145566 0.00610809 -0.00581857
0.458333 0.708333 0.875 0.306041 0.0658443 0.301006 0.0734108 0.00503548 -0.00756651
0.5 0.708333 0.875 0.307473 -0.0091767 0.303603 3.44384e-17 0.00386934 -0.0091767
0.541667 0.708333 0.875 0.303643 -0.0840407 0.301006 -0.0734108 0.002637 -0.0106299
0.583333 0.708333 0.875 0.294625 -0.157475 0.293258 -0.145566 0.0013669 -0.0119095
0.625 0.708333 0.875 0.280585 -0.228231 0.280493 -0.21523 9.19929e-05 -0.0130014
0.666667 0.708333 0.875 0.261782 -0.295104 0.262928 -0.281211 -0.00114627 -0.0138928
0.708333 0.708333 0.875 0.238572 -0.356949 0.240865 -0.342381 -0.00229284 -0.014568
0.75 0.708333 0.875 0.211407 -0.412691 0.21468 -0.397693 -0.00327299 -0.0149983
0.791667 0.708333 0.875 0.180836 -0.461323 0.184822 -0.4462 -0.00398631 -0.0151239
0.833333 0.708333 0.875 0.147497 -0.50189 0.151802 -0.487072 -0.00430499 -0.0148177
0.875 0.708333 0.875 0.112099 -0.533437 0.116184 -0.51961 -0.00408486 -0.0138267
0.916667 0.708333 0.875 0.0753678 -0.554923 0.0785783 -0.543258 -0.00321052 -0.011665
0.958333 0.708333 0.875 0.0379172 -0.565095 0.0396282 -0.557611 -0.001711 -0.00748409
1 0.708333 0.875 3.71807e-17 -0.562422 3.71807e-17 -0.562422 -6.16298e-33 1.11022e-16
0 0.75 0.875 0 0.653281 0 0.653281 0 -1.11022e-16
0.0416667 0.75 0.875 0.0382056 0.653886 0.0353201 0.647693 0.00288542 0.00619338
0.0833333 0.75 0.875 0.0755622 0.639625 0.0700359 0.631021 0.00552627 0.00860366
0.125 0.75 0.875 0.110991 0.612322 0.103553 0.603553 0.0074379 0.00876888
0.166667 0.75 0.875 0.143874 0.573471 0.135299 0.565758 0.00857505 0.00771281
0.208333 0.75 0.875 0.173784 0.524315 0.16473 0.518283 0.00905418 0.00603177
0.25 0.75 0.875 0.200364 0.465989 0.191342 0.46194 0.00902231 0.00404878
0.291667 0.75 0.875 0.223287 0.399632 0.21468 0.397693 0.00860762 0.00193906
0.333333 0.75 0.875 0.242253 0.326439 0.234345 0.326641 0.00790858 -0.000201827
0.375 0.75 0.875 0.256997 0.247682 0.25 0.25 0.00699687 -0.00231787
0.416667 0.75 0.875 0.267302 0.16471 0.261378 0.169082 0.00592456 -0.00437163
0.458333 0.75 0.875 0.273014 0.0789365 0.268283 0.0852703 0.00473103 -0.00633385
0.5 0.75 0.875 0.274047 -0.00817909 0.270598 4.0002e-17 0.0034487 -0.00817909
0.541667 0.75 0.875 0.27039 -0.0951547 0.268283 -0.0852703 0.00210736 -0.00988438
0.583333 0.75 0.875 0.262115 -0.180511 0.261378 -0.169082 0.000737817 -0.0114292
0.625 0.75 0.875 0.249375 -0.262795 0.25 -0.25 -0.000624506 -0.0127951
0.666667 0.75 0.875 0.23241 -0.340606 0.234345 -0.326641 -0.00193525 -0.0139648
0.708333 0.75 0.875 0.211544 -0.412609 0.21468 -0.397693 -0.00313555 -0.0149169
0.75 0.75 0.875 0.187197 -0.477556 0.191342 -0.46194 -0.00414511 -0.0156158
0.791667 0.75 0.875 0.159874 -0.534273 0.16473 -0.518283 -0.00485531 -0.01599
0.833333 0.75 0.875 0.130173 -0.58165 0.135299 -0.565758 -0.00512635 -0.0158919
0.875 0.75 0.875 0.098755 -0.618582 0.103553 -0.603553 -0.00479838 -0.0150289
0.916667 0.75 0.875 0.0662948 -0.643859 0.0700359 -0.631021 -0.00374109 -0.0128375
0.958333 0.75 0.875 0.033335 -0.656021 0.0353201 -0.647693 -0.00198513 -0.00832855
1 0.75 0.875 3.31387e-17 -0.653281 3.31387e-17 -0.653281 -6.16298e-33 1.11022e-16
0 0.791667 0.875 0 0.732963 0 0.732963 0 -1.11022e-16
0.0416667 0.791667 0.875 0.0333034 0.733806 0.0304078 0.726692 0.00289568 0.00711384
0.0833333 0.791667 0.875 0.0658463 0.717996 0.0602952 0.707988 0.0055511 0.010008
0.125 0.791667 0.875 0.0965973 0.687586 0.089151 0.677169 0.00744628 0.0104162
0.166667 0.791667 0.875 0.125021 0.644242 0.116481 0.634765 0.00853974 0.00947763
0.208333 0.791667 0.875 0.150779 0.589342 0.141819 0.581499 0.00895972 0.00784387
0.25 0.791667 0.875 0.173592 0.524144 0.16473 0.518283 0.00886267 0.00586097
0.291667 0.791667 0.875 0.193204 0.449913 0.184822 0.4462 0.0083825 0.00371367
0.333333 0.791667 0.875 0.209373 0.367983 0.201752 0.366481 0.00762089 0.00150181
0.375 0.791667 0.875 0.221881 0.279777 0.21523 0.280493 0.00665139 -0.000715946
0.416667 0.791667 0.875 0.230552 0.186805 0.225025 0.189705 0.00552724 -0.00289976
0.458333 0.791667 0.875 0.235259 0.0906531 0.23097 0.0956709 0.00428875 -0.00501775
0.5 0.791667 0.875 0.235932 -0.00704153 0.232963 4.4881e-17 0.00296905 -0.00704153
0.541667 0.791667 0.875 0.232568 -0.104616 0.23097 -0.0956709 0.00159855 -0.00894483
0.583333 0.791667 0.875 0.225233 -0.200408 0.225025 -0.189705 0.000208524 -0.0107034
0.625 0.791667 0.875 0.214064 -0.292788 0.21523 -0.280493 -0.0011653 -0.0122951
0.666667 0.791667 0.875 0.199273 -0.38018 0.201752 -0.366481 -0.00247835 -0.0136981
0.708333 0.791667 0.875 0.18115 -0.461086 0.184822 -0.4462 -0.00367149 -0.0148865
0.75 0.791667 0.875 0.160066 -0.534102 0.16473 -0.518283 -0.0046638 -0.0158192
0.791667 0.791667 0.875 0.136474 -0.597916 0.141819 -0.581499 -0.00534484 -0.0164171
0.833333 0.791667 0.875 0.110911 -0.651284 0.116481 -0.634765 -0.00557069 -0.0165192
0.875 0.791667 0.875 0.0839772 -0.692975 0.089151 -0.677169 -0.00517387 -0.0158056
0.916667 0.791667 0.875 0.056281 -0.721641 0.0602952 -0.707988 -0.0040142 -0.0136529
0.958333 0.791667 0.875 0.0282872 -0.735644 0.0304078 -0.726692 -0.0021206 -0.00895205
1 0.791667 0.875 2.85297e-17 -0.732963 2.85297e-17 -0.732963 -6.16298e-33 1.11022e-16
0 0.833333 0.875 0 0.800103 0 0.800103 0 -1.11022e-16
0.0416667 0.833333 0.875 0.0276866 0.801003 0.0249751 0.793258 0.00271153 0.00774436
0.0833333 0.833333 0.875 0.0547381 0.783791 0.0495229 0.77284 0.00521526 0.0109504
0.125 0.833333 0.875 0.0802026 0.750732 0.0732233 0.739199 0.00697932 0.0115329
0.166667 0.833333 0.875 0.10364 0.703625 0.0956709 0.69291 0.00796908 0.0107152
0.208333 0.833333 0.875 0.124798 0.64394 0.116481 0.634765 0.00831672 0.0091751
0.25 0.833333 0.875 0.143476 0.57302 0.135299 0.565758 0.00817719 0.00726187
0.291667 0.833333 0.875 0.159482 0.49223 0.151802 0.487072 0.00768025 0.00515841
0.333333 0.833333 0.875 0.17263 0.403014 0.165707 0.400052 0.00692312 0.00296292
0.375 0.833333 0.875 0.182752 0.30692 0.176777 0.306186 0.00597557 0.000733666
0.416667 0.833333 0.875 0.18971 0.205593 0.184822 0.207082 0.00488801 -0.00148885
0.458333 0.833333 0.875 0.193403 0.100763 0.189705 0.104434 0.00369855 -0.00367134
0.5 0.833333 0.875 0.19378 -0.00578349 0.191342 4.89922e-17 0.0024386 -0.00578349
0.541667 0.833333 0.875 0.190842 -0.112231 0.189705 -0.104434 0.00113692 -0.00779668
0.583333 0.833333 0.875 0.184645 -0.216766 0.184822 -0.207082 -0.000176995 -0.009684
0.625 0.833333 0.875 0.175307 -0.317606 0.176777 -0.306186 -0.00146963 -0.0114202
0.666667 0.833333 0.875 0.163007 -0.413032 0.165707 -0.400052 -0.00269934 -0.0129802
0.708333 0.833333 0.875 0.147991 -0.501407 0.151802 -0.487072 -0.00381091 -0.0143351
0.75 0.833333 0.875 0.130571 -0.581199 0.135299 -0.565758 -0.00472849 -0.015441
0.791667 0.833333 0.875 0.111134 -0.650981 0.116481 -0.634765 -0.00534767 -0.0162166
0.833333 0.833333 0.875 0.0901404 -0.709408 0.0956709 -0.69291 -0.00553048 -0.0164987
0.875 0.833333 0.875 0.0681104 -0.755158 0.0732233 -0.739199 -0.0051129 -0.0159594
0.916667 0.833333 0.875 0.0455699 -0.786784 0.0495229 -0.77284 -0.00395294 -0.0139442
0.958333 0.833333 0.875 0.0229002 -0.802512 0.0249751 -0.793258 -0.00207493 -0.00925415
1 0.833333 0.875 2.34326e-17 -0.800103 2.34326e-17 -0.800103 -3.08149e-33 1.11022e-16
0 0.875 0.875 0 0.853553 0 0.853553 0 -1.11022e-16
0.0416667 0.875 0.875 0.0214092 0.854151 0.0191151 0.846251 0.00229411 0.00790036
0.0833333 0.875 0.875 0.0423533 0.8356 0.0379032 0.824469 0.00445012 0.0111304
0.125 0.875 0.875 0.0619955 0.800353 0.0560427 0.788581 0.00595278 0.0117721
0.166667 0.875 0.875 0.0799987 0.750274 0.0732233 0.739199 0.00677544 0.011075
0.208333 0.875 0.875 0.0961931 0.686862 0.089151 0.677169 0.00704201 0.0096928
0.25 0.875 0.875 0.110445 0.611502 0.103553 0.603553 0.00689166 0.00794836
0.291667 0.875 0.875 0.122622 0.525618 0.116184 0.51961 0.00643817 0.00600714
0.333333 0.875 0.875 0.132592 0.430734 0.126826 0.426777 0.00576558 0.0039578
0.375 0.875 0.875 0.140233 0.328495 0.135299 0.326641 0.00493377 0.0018539
0.416667 0.875 0.875 0.145442 0.22065 0.141457 0.220916 0.00398584 -0.00026609
0.458333 0.875 0.875 0.148148 0.109041 0.145194 0.111411 0.00295442 -0.00236965
0.5 0.875 0.875 0.148313 -0.00442649 0.146447 5.22651e-17 0.00186642 -0.00442649
0.541667 0.875 0.875 0.14594 -0.117819 0.145194 -0.111411 0.00074649 -0.0064076
0.583333 0.875 0.875 0.141076 -0.229201 0.141457 -0.220916 -0.000380186 -0.00828523
0.625 0.875 0.875 0.133814 -0.336674 0.135299 -0.326641 -0.00148507 -0.010033
0.666667 0.875 0.875 0.124294 -0.438401 0.126826 -0.426777 -0.00253285 -0.0116247
0.708333 0.875 0.875 0.112707 -0.532641 0.116184 -0.51961 -0.00347671 -0.0130307
0.75 0.875 0.875 0.0993012 -0.617762 0.103553 -0.603553 -0.00425214 -0.0142084
0.791667 0.875 0.875 0.0843815 -0.692252 0.089151 -0.677169 -0.0047696 -0.0150822
0.833333 0.875 0.875 0.0683143 -0.7547 0.0732233 -0.739199 -0.00490902 -0.0155015
0.875 0.875 0.875 0.0515184 -0.80374 0.0560427 -0.788581 -0.00452429 -0.01516
0.916667 0.875 0.875 0.0344192 -0.837891 0.0379032 -0.824469 -0.00348399 -0.0134217
0.958333 0.875 0.875 0.0173082 -0.855307 0.0191151 -0.846251 -0.00180688 -0.0090559
1 0.875 0.875 1.79345e-17 -0.853553 1.79345e-17 -0.853553 -3.08149e-33 1.11022e-16
0 0.916667 0.875 0 0.892399 0 0.892399 0 -1.11022e-16
0.0416667 0.916667 0.875 0.014554 0.892003 0.0129281 0.884765 0.00162593 0.00723849
0.0833333 0.916667 0.875 0.0288592 0.872019 0.0256349 0.861991 0.00322424 0.0100274
0.125 0.916667 0.875 0.0422343 0.835038 0.0379032 0.824469 0.00433108 0.0105685
0.166667 0.916667 0.875 0.0544493 0.782846 0.0495229 0.77284 0.00492644 0.0100052
0.208333 0.916667 0.875 0.0654044 0.71687 0.0602952 0.707988 0.00510917 0.00888242
0.25 0.916667 0.875 0.0750219 0.638477 0.0700359 0.631021 0.00498593 0.00745593
